client_id,parc_id,date
a70cd4ab-3f8d-4153-9537-a833cf34b43e,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-10-27
a70cd4ab-3f8d-4153-9537-a833cf34b43e,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-09-24
a70cd4ab-3f8d-4153-9537-a833cf34b43e,35f2f705-9d38-43e4-8e8c-4be556039204,2022-12-27
a70cd4ab-3f8d-4153-9537-a833cf34b43e,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2022-12-24
a70cd4ab-3f8d-4153-9537-a833cf34b43e,99371bbc-fe82-4c1b-8f07-8c40a596678a,2022-09-19
a70cd4ab-3f8d-4153-9537-a833cf34b43e,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-09-02
a70cd4ab-3f8d-4153-9537-a833cf34b43e,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2022-08-30
a70cd4ab-3f8d-4153-9537-a833cf34b43e,c2b6213e-f53f-40b1-9374-b7b085881277,2023-11-01
7c6a9cd3-60c1-4669-923a-b30716fd2d01,bb1c287f-b844-469b-a155-f93b9dcd9361,2023-03-01
7c6a9cd3-60c1-4669-923a-b30716fd2d01,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-12-22
7c6a9cd3-60c1-4669-923a-b30716fd2d01,6c6bd391-2d42-4e80-aba9-42a5df242a44,2024-06-13
7c6a9cd3-60c1-4669-923a-b30716fd2d01,fd7d8e40-3ff3-425a-a311-874a18aba3be,2024-02-26
7c6a9cd3-60c1-4669-923a-b30716fd2d01,35f2f705-9d38-43e4-8e8c-4be556039204,2023-10-19
7c6a9cd3-60c1-4669-923a-b30716fd2d01,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-11-19
7c6a9cd3-60c1-4669-923a-b30716fd2d01,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-06-15
7c6a9cd3-60c1-4669-923a-b30716fd2d01,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-11-04
7c6a9cd3-60c1-4669-923a-b30716fd2d01,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2023-07-27
7c6a9cd3-60c1-4669-923a-b30716fd2d01,c2b6213e-f53f-40b1-9374-b7b085881277,2023-06-06
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,bb1c287f-b844-469b-a155-f93b9dcd9361,2024-06-18
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-07-10
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,6c6bd391-2d42-4e80-aba9-42a5df242a44,2024-04-28
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,fd7d8e40-3ff3-425a-a311-874a18aba3be,2022-11-09
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,35f2f705-9d38-43e4-8e8c-4be556039204,2023-04-12
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2022-11-23
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-01-06
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-07-16
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2023-09-09
8ec72ecb-e744-40f0-ba40-bd1e3cd5e692,c2b6213e-f53f-40b1-9374-b7b085881277,2024-05-29
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,bb1c287f-b844-469b-a155-f93b9dcd9361,2022-12-22
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2022-07-07
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-09-03
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,fd7d8e40-3ff3-425a-a311-874a18aba3be,2022-12-28
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,35f2f705-9d38-43e4-8e8c-4be556039204,2023-11-18
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2024-02-25
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-11-23
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,1aba64ef-af08-4570-8422-0e23b9cb6168,2024-03-07
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2022-11-24
6a08abaa-ef93-4e0e-9a54-63b1a40dd794,c2b6213e-f53f-40b1-9374-b7b085881277,2022-08-13
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,bb1c287f-b844-469b-a155-f93b9dcd9361,2022-08-14
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-02-10
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-03-17
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,fd7d8e40-3ff3-425a-a311-874a18aba3be,2024-03-28
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,35f2f705-9d38-43e4-8e8c-4be556039204,2024-06-04
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-12-21
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,99371bbc-fe82-4c1b-8f07-8c40a596678a,2022-11-16
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,1aba64ef-af08-4570-8422-0e23b9cb6168,2022-11-14
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2024-05-18
6a00c0c5-2e21-4667-ab31-e59b9b8a697a,c2b6213e-f53f-40b1-9374-b7b085881277,2024-05-10
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,bb1c287f-b844-469b-a155-f93b9dcd9361,2023-10-20
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2024-03-11
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-06-14
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-03-08
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,35f2f705-9d38-43e4-8e8c-4be556039204,2023-11-25
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-09-23
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-04-22
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,1aba64ef-af08-4570-8422-0e23b9cb6168,2024-03-22
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2024-02-22
fd919ceb-b541-4ae5-a1e0-8f5f2ac1e37a,c2b6213e-f53f-40b1-9374-b7b085881277,2023-04-16
807ac9ab-fa14-4155-864d-efc117d306d4,bb1c287f-b844-469b-a155-f93b9dcd9361,2024-02-15
807ac9ab-fa14-4155-864d-efc117d306d4,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2022-10-31
807ac9ab-fa14-4155-864d-efc117d306d4,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-02-21
807ac9ab-fa14-4155-864d-efc117d306d4,fd7d8e40-3ff3-425a-a311-874a18aba3be,2022-12-22
807ac9ab-fa14-4155-864d-efc117d306d4,35f2f705-9d38-43e4-8e8c-4be556039204,2023-04-23
807ac9ab-fa14-4155-864d-efc117d306d4,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2022-12-10
807ac9ab-fa14-4155-864d-efc117d306d4,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-03-11
807ac9ab-fa14-4155-864d-efc117d306d4,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-10-16
807ac9ab-fa14-4155-864d-efc117d306d4,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2023-03-21
807ac9ab-fa14-4155-864d-efc117d306d4,c2b6213e-f53f-40b1-9374-b7b085881277,2022-08-01
ad80296e-6a03-43d6-9c9d-2478e5c275e8,bb1c287f-b844-469b-a155-f93b9dcd9361,2022-12-27
ad80296e-6a03-43d6-9c9d-2478e5c275e8,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-08-26
ad80296e-6a03-43d6-9c9d-2478e5c275e8,6c6bd391-2d42-4e80-aba9-42a5df242a44,2022-12-24
ad80296e-6a03-43d6-9c9d-2478e5c275e8,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-03-14
ad80296e-6a03-43d6-9c9d-2478e5c275e8,35f2f705-9d38-43e4-8e8c-4be556039204,2023-08-04
ad80296e-6a03-43d6-9c9d-2478e5c275e8,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-04-02
ad80296e-6a03-43d6-9c9d-2478e5c275e8,99371bbc-fe82-4c1b-8f07-8c40a596678a,2024-05-14
ad80296e-6a03-43d6-9c9d-2478e5c275e8,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-02-18
ad80296e-6a03-43d6-9c9d-2478e5c275e8,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2022-08-05
ad80296e-6a03-43d6-9c9d-2478e5c275e8,c2b6213e-f53f-40b1-9374-b7b085881277,2022-11-01
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,bb1c287f-b844-469b-a155-f93b9dcd9361,2022-07-03
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-02-14
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,6c6bd391-2d42-4e80-aba9-42a5df242a44,2024-01-02
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-05-18
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,35f2f705-9d38-43e4-8e8c-4be556039204,2023-09-03
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-08-23
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-05-22
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,1aba64ef-af08-4570-8422-0e23b9cb6168,2024-05-20
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2023-05-19
6b184fc5-097c-4fe1-8e8e-6baa0b31d889,c2b6213e-f53f-40b1-9374-b7b085881277,2022-08-20
6146546b-512a-486c-9988-e0ca8b244fd6,bb1c287f-b844-469b-a155-f93b9dcd9361,2022-07-31
6146546b-512a-486c-9988-e0ca8b244fd6,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2022-08-26
6146546b-512a-486c-9988-e0ca8b244fd6,6c6bd391-2d42-4e80-aba9-42a5df242a44,2024-02-12
6146546b-512a-486c-9988-e0ca8b244fd6,fd7d8e40-3ff3-425a-a311-874a18aba3be,2024-04-07
6146546b-512a-486c-9988-e0ca8b244fd6,35f2f705-9d38-43e4-8e8c-4be556039204,2023-01-29
6146546b-512a-486c-9988-e0ca8b244fd6,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2022-09-21
6146546b-512a-486c-9988-e0ca8b244fd6,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-06-06
6146546b-512a-486c-9988-e0ca8b244fd6,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-10-01
6146546b-512a-486c-9988-e0ca8b244fd6,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2023-03-18
6146546b-512a-486c-9988-e0ca8b244fd6,c2b6213e-f53f-40b1-9374-b7b085881277,2023-07-23
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,bb1c287f-b844-469b-a155-f93b9dcd9361,2022-12-08
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-11-18
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,6c6bd391-2d42-4e80-aba9-42a5df242a44,2024-02-02
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,fd7d8e40-3ff3-425a-a311-874a18aba3be,2022-10-03
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,35f2f705-9d38-43e4-8e8c-4be556039204,2023-06-10
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2022-11-11
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,99371bbc-fe82-4c1b-8f07-8c40a596678a,2022-10-26
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-11-24
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2023-03-13
3ce40260-6bf5-4a69-8ce7-d7d6ebd12131,c2b6213e-f53f-40b1-9374-b7b085881277,2023-12-25
a4b55324-0926-4daa-aa33-55b9ae88c8f6,bb1c287f-b844-469b-a155-f93b9dcd9361,2024-04-24
a4b55324-0926-4daa-aa33-55b9ae88c8f6,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2022-10-18
a4b55324-0926-4daa-aa33-55b9ae88c8f6,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-11-21
a4b55324-0926-4daa-aa33-55b9ae88c8f6,fd7d8e40-3ff3-425a-a311-874a18aba3be,2022-09-09
a4b55324-0926-4daa-aa33-55b9ae88c8f6,35f2f705-9d38-43e4-8e8c-4be556039204,2024-01-17
a4b55324-0926-4daa-aa33-55b9ae88c8f6,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2022-07-14
a4b55324-0926-4daa-aa33-55b9ae88c8f6,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-06-19
a4b55324-0926-4daa-aa33-55b9ae88c8f6,1aba64ef-af08-4570-8422-0e23b9cb6168,2022-12-25
a4b55324-0926-4daa-aa33-55b9ae88c8f6,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2024-05-21
a4b55324-0926-4daa-aa33-55b9ae88c8f6,c2b6213e-f53f-40b1-9374-b7b085881277,2023-04-27
e17ee639-c2ec-4ad6-9725-061196e6dfdb,bb1c287f-b844-469b-a155-f93b9dcd9361,2023-10-02
e17ee639-c2ec-4ad6-9725-061196e6dfdb,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-07-06
e17ee639-c2ec-4ad6-9725-061196e6dfdb,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-08-24
e17ee639-c2ec-4ad6-9725-061196e6dfdb,fd7d8e40-3ff3-425a-a311-874a18aba3be,2024-05-12
e17ee639-c2ec-4ad6-9725-061196e6dfdb,35f2f705-9d38-43e4-8e8c-4be556039204,2024-03-04
e17ee639-c2ec-4ad6-9725-061196e6dfdb,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2024-01-13
e17ee639-c2ec-4ad6-9725-061196e6dfdb,99371bbc-fe82-4c1b-8f07-8c40a596678a,2024-05-15
e17ee639-c2ec-4ad6-9725-061196e6dfdb,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-05-21
e17ee639-c2ec-4ad6-9725-061196e6dfdb,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2024-03-10
e17ee639-c2ec-4ad6-9725-061196e6dfdb,c2b6213e-f53f-40b1-9374-b7b085881277,2023-03-23
c27aa858-95a7-4f1e-8092-5515474891ba,bb1c287f-b844-469b-a155-f93b9dcd9361,2023-02-07
c27aa858-95a7-4f1e-8092-5515474891ba,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-03-17
c27aa858-95a7-4f1e-8092-5515474891ba,6c6bd391-2d42-4e80-aba9-42a5df242a44,2024-04-10
c27aa858-95a7-4f1e-8092-5515474891ba,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-01-29
c27aa858-95a7-4f1e-8092-5515474891ba,35f2f705-9d38-43e4-8e8c-4be556039204,2023-12-10
c27aa858-95a7-4f1e-8092-5515474891ba,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-01-20
c27aa858-95a7-4f1e-8092-5515474891ba,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-11-07
c27aa858-95a7-4f1e-8092-5515474891ba,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-05-13
c27aa858-95a7-4f1e-8092-5515474891ba,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2023-09-02
c27aa858-95a7-4f1e-8092-5515474891ba,c2b6213e-f53f-40b1-9374-b7b085881277,2022-09-29
1b16798e-8fb0-46ef-b0c1-8697c62e3140,bb1c287f-b844-469b-a155-f93b9dcd9361,2024-04-29
1b16798e-8fb0-46ef-b0c1-8697c62e3140,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2024-05-20
1b16798e-8fb0-46ef-b0c1-8697c62e3140,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-08-29
1b16798e-8fb0-46ef-b0c1-8697c62e3140,fd7d8e40-3ff3-425a-a311-874a18aba3be,2022-08-17
1b16798e-8fb0-46ef-b0c1-8697c62e3140,35f2f705-9d38-43e4-8e8c-4be556039204,2022-08-25
1b16798e-8fb0-46ef-b0c1-8697c62e3140,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-06-28
1b16798e-8fb0-46ef-b0c1-8697c62e3140,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-02-17
1b16798e-8fb0-46ef-b0c1-8697c62e3140,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-04-27
1b16798e-8fb0-46ef-b0c1-8697c62e3140,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2024-01-30
1b16798e-8fb0-46ef-b0c1-8697c62e3140,c2b6213e-f53f-40b1-9374-b7b085881277,2023-01-23
f5cbab42-6e39-4dbf-8155-dac66c307833,bb1c287f-b844-469b-a155-f93b9dcd9361,2023-02-12
f5cbab42-6e39-4dbf-8155-dac66c307833,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-01-21
f5cbab42-6e39-4dbf-8155-dac66c307833,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-03-10
f5cbab42-6e39-4dbf-8155-dac66c307833,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-11-04
f5cbab42-6e39-4dbf-8155-dac66c307833,35f2f705-9d38-43e4-8e8c-4be556039204,2024-06-03
f5cbab42-6e39-4dbf-8155-dac66c307833,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-02-17
f5cbab42-6e39-4dbf-8155-dac66c307833,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-01-06
f5cbab42-6e39-4dbf-8155-dac66c307833,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-08-30
f5cbab42-6e39-4dbf-8155-dac66c307833,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2024-02-28
f5cbab42-6e39-4dbf-8155-dac66c307833,c2b6213e-f53f-40b1-9374-b7b085881277,2022-09-12
c7caccfd-2608-4e6c-98af-8c0cee927866,bb1c287f-b844-469b-a155-f93b9dcd9361,2023-08-09
c7caccfd-2608-4e6c-98af-8c0cee927866,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-09-12
c7caccfd-2608-4e6c-98af-8c0cee927866,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-02-21
c7caccfd-2608-4e6c-98af-8c0cee927866,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-02-21
c7caccfd-2608-4e6c-98af-8c0cee927866,35f2f705-9d38-43e4-8e8c-4be556039204,2024-02-29
c7caccfd-2608-4e6c-98af-8c0cee927866,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2024-03-03
c7caccfd-2608-4e6c-98af-8c0cee927866,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-12-21
c7caccfd-2608-4e6c-98af-8c0cee927866,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-11-02
c7caccfd-2608-4e6c-98af-8c0cee927866,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2024-05-11
c7caccfd-2608-4e6c-98af-8c0cee927866,c2b6213e-f53f-40b1-9374-b7b085881277,2023-11-17
a252985b-b8a5-4bcb-8c70-69294bab65d3,bb1c287f-b844-469b-a155-f93b9dcd9361,2024-05-17
a252985b-b8a5-4bcb-8c70-69294bab65d3,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-12-10
a252985b-b8a5-4bcb-8c70-69294bab65d3,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-11-11
a252985b-b8a5-4bcb-8c70-69294bab65d3,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-10-18
a252985b-b8a5-4bcb-8c70-69294bab65d3,35f2f705-9d38-43e4-8e8c-4be556039204,2023-06-05
a252985b-b8a5-4bcb-8c70-69294bab65d3,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2024-05-22
a252985b-b8a5-4bcb-8c70-69294bab65d3,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-02-26
a252985b-b8a5-4bcb-8c70-69294bab65d3,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-01-01
a252985b-b8a5-4bcb-8c70-69294bab65d3,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2023-09-23
a252985b-b8a5-4bcb-8c70-69294bab65d3,c2b6213e-f53f-40b1-9374-b7b085881277,2023-02-15
ce184323-d755-4fd9-8963-de021abfb687,bb1c287f-b844-469b-a155-f93b9dcd9361,2023-09-27
ce184323-d755-4fd9-8963-de021abfb687,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2024-05-14
ce184323-d755-4fd9-8963-de021abfb687,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-01-02
ce184323-d755-4fd9-8963-de021abfb687,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-09-09
ce184323-d755-4fd9-8963-de021abfb687,35f2f705-9d38-43e4-8e8c-4be556039204,2023-02-09
ce184323-d755-4fd9-8963-de021abfb687,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-05-14
ce184323-d755-4fd9-8963-de021abfb687,99371bbc-fe82-4c1b-8f07-8c40a596678a,2022-09-15
ce184323-d755-4fd9-8963-de021abfb687,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-07-10
ce184323-d755-4fd9-8963-de021abfb687,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2024-05-23
ce184323-d755-4fd9-8963-de021abfb687,c2b6213e-f53f-40b1-9374-b7b085881277,2024-06-19
ca4d0530-488e-4e1b-8aff-68ced24bface,bb1c287f-b844-469b-a155-f93b9dcd9361,2024-03-10
ca4d0530-488e-4e1b-8aff-68ced24bface,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2024-06-28
ca4d0530-488e-4e1b-8aff-68ced24bface,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-12-06
ca4d0530-488e-4e1b-8aff-68ced24bface,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-08-10
ca4d0530-488e-4e1b-8aff-68ced24bface,35f2f705-9d38-43e4-8e8c-4be556039204,2023-11-13
ca4d0530-488e-4e1b-8aff-68ced24bface,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2022-08-06
ca4d0530-488e-4e1b-8aff-68ced24bface,99371bbc-fe82-4c1b-8f07-8c40a596678a,2022-11-07
ca4d0530-488e-4e1b-8aff-68ced24bface,1aba64ef-af08-4570-8422-0e23b9cb6168,2022-07-13
ca4d0530-488e-4e1b-8aff-68ced24bface,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2022-08-16
ca4d0530-488e-4e1b-8aff-68ced24bface,c2b6213e-f53f-40b1-9374-b7b085881277,2023-10-10
626da15b-435a-4acb-9209-01989b34d81e,bb1c287f-b844-469b-a155-f93b9dcd9361,2022-07-17
626da15b-435a-4acb-9209-01989b34d81e,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2023-04-29
626da15b-435a-4acb-9209-01989b34d81e,6c6bd391-2d42-4e80-aba9-42a5df242a44,2022-12-21
626da15b-435a-4acb-9209-01989b34d81e,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-11-24
626da15b-435a-4acb-9209-01989b34d81e,35f2f705-9d38-43e4-8e8c-4be556039204,2023-04-25
626da15b-435a-4acb-9209-01989b34d81e,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-08-13
626da15b-435a-4acb-9209-01989b34d81e,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-01-23
626da15b-435a-4acb-9209-01989b34d81e,1aba64ef-af08-4570-8422-0e23b9cb6168,2024-02-08
626da15b-435a-4acb-9209-01989b34d81e,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2024-06-07
626da15b-435a-4acb-9209-01989b34d81e,c2b6213e-f53f-40b1-9374-b7b085881277,2024-03-27
4ab133ca-a6f8-4453-999b-0f50cf1210a8,bb1c287f-b844-469b-a155-f93b9dcd9361,2023-02-24
4ab133ca-a6f8-4453-999b-0f50cf1210a8,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2022-09-22
4ab133ca-a6f8-4453-999b-0f50cf1210a8,6c6bd391-2d42-4e80-aba9-42a5df242a44,2023-10-14
4ab133ca-a6f8-4453-999b-0f50cf1210a8,fd7d8e40-3ff3-425a-a311-874a18aba3be,2024-03-29
4ab133ca-a6f8-4453-999b-0f50cf1210a8,35f2f705-9d38-43e4-8e8c-4be556039204,2022-10-14
4ab133ca-a6f8-4453-999b-0f50cf1210a8,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-04-16
4ab133ca-a6f8-4453-999b-0f50cf1210a8,99371bbc-fe82-4c1b-8f07-8c40a596678a,2024-02-01
4ab133ca-a6f8-4453-999b-0f50cf1210a8,1aba64ef-af08-4570-8422-0e23b9cb6168,2023-12-12
4ab133ca-a6f8-4453-999b-0f50cf1210a8,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2023-09-11
4ab133ca-a6f8-4453-999b-0f50cf1210a8,c2b6213e-f53f-40b1-9374-b7b085881277,2023-07-08
efe57c9d-5732-4840-91df-6f5965f197b1,bb1c287f-b844-469b-a155-f93b9dcd9361,2022-08-02
efe57c9d-5732-4840-91df-6f5965f197b1,05fa7e8f-6106-4a9d-bca0-44a8d8d6895c,2022-11-11
efe57c9d-5732-4840-91df-6f5965f197b1,6c6bd391-2d42-4e80-aba9-42a5df242a44,2024-06-19
efe57c9d-5732-4840-91df-6f5965f197b1,fd7d8e40-3ff3-425a-a311-874a18aba3be,2023-10-11
efe57c9d-5732-4840-91df-6f5965f197b1,35f2f705-9d38-43e4-8e8c-4be556039204,2023-08-16
efe57c9d-5732-4840-91df-6f5965f197b1,fe088fde-1d1f-4410-b04b-d8fb6fb3a75c,2023-02-19
efe57c9d-5732-4840-91df-6f5965f197b1,99371bbc-fe82-4c1b-8f07-8c40a596678a,2023-11-14
efe57c9d-5732-4840-91df-6f5965f197b1,1aba64ef-af08-4570-8422-0e23b9cb6168,2024-04-13
efe57c9d-5732-4840-91df-6f5965f197b1,5d6855a7-3291-4ae7-b9eb-a1ee50257333,2022-09-15
efe57c9d-5732-4840-91df-6f5965f197b1,c2b6213e-f53f-40b1-9374-b7b085881277,2023-02-03
